HEADER
1620906,0,41655.317746,3,KERNEL_WRITE,16
1620907,1620906,41655.317748,3,KERNEL_WRITE,16
1620908,0,41655.317753,3,KERNEL_WRITE,16
1620909,1620908,41655.317754,3,KERNEL_WRITE,16
1620910,0,41655.317759,3,KERNEL_WRITE,16
1620911,1620910,41655.317761,3,KERNEL_WRITE,16
1620912,0,41655.317766,3,KERNEL_WRITE,16
1620913,1620912,41655.317768,3,KERNEL_WRITE,16
1620914,0,41655.317773,3,KERNEL_WRITE,16
1620915,1620914,41655.317774,3,KERNEL_WRITE,16
1620916,0,41655.317779,3,KERNEL_WRITE,16
1620917,1620916,41655.317781,3,KERNEL_WRITE,16
1620918,0,41655.317786,3,KERNEL_WRITE,16
1620919,1620918,41655.317788,3,KERNEL_WRITE,16
1620920,0,41655.317793,3,KERNEL_WRITE,16
1620921,1620920,41655.317794,3,KERNEL_WRITE,16
1620922,0,41655.317799,3,KERNEL_WRITE,16
1620923,1620922,41655.317801,3,KERNEL_WRITE,16
1620924,0,41655.317806,3,KERNEL_WRITE,16
1620925,1620924,41655.317808,3,KERNEL_WRITE,16
1620926,0,41655.317813,3,KERNEL_WRITE,16
1620927,1620926,41655.317814,3,KERNEL_WRITE,16
1620928,0,41655.317819,3,KERNEL_WRITE,16
1620929,1620928,41655.317821,3,KERNEL_WRITE,16
1620930,0,41655.317826,3,KERNEL_WRITE,16
1620931,1620930,41655.317828,3,KERNEL_WRITE,16
1620932,0,41655.317833,3,KERNEL_WRITE,16
1620933,1620932,41655.317834,3,KERNEL_WRITE,16
1620934,0,41655.317839,3,KERNEL_WRITE,16
1620935,1620934,41655.317841,3,KERNEL_WRITE,16
1620936,0,41655.317846,3,KERNEL_WRITE,16
1620937,1620936,41655.317848,3,KERNEL_WRITE,16
1620938,1620003,41655.318686,1,KERNEL,19,2086
1620939,0,41655.578369,1,KERNEL,19,2086
1620940,0,41655.578739,2,KERNEL_READ,16
1620941,1620940,41655.578741,2,KERNEL_READ,16
1620942,0,41655.578773,2,KERNEL_READ,16
1620943,1620942,41655.578774,2,KERNEL_READ,16
1620944,0,41655.578783,2,KERNEL_READ,16
1620945,1620944,41655.578784,2,KERNEL_READ,16
1620946,0,41655.578793,2,KERNEL_READ,16
1620947,1620946,41655.578794,2,KERNEL_READ,16
1620948,0,41655.578803,2,KERNEL_READ,16
1620949,1620948,41655.578804,2,KERNEL_READ,16
1620950,0,41655.578813,2,KERNEL_READ,16
1620951,1620950,41655.578814,2,KERNEL_READ,16
1620952,0,41655.578823,2,KERNEL_READ,16
1620953,1620952,41655.578824,2,KERNEL_READ,16
1620954,0,41655.578833,2,KERNEL_READ,16
1620955,1620954,41655.578834,2,KERNEL_READ,16
1620956,0,41655.578903,2,KERNEL_READ,16
1620957,1620956,41655.578904,2,KERNEL_READ,16
1620958,0,41655.578913,2,KERNEL_READ,16
1620959,1620958,41655.578914,2,KERNEL_READ,16
1620960,0,41655.578923,2,KERNEL_READ,16
1620961,1620960,41655.578924,2,KERNEL_READ,16
1620962,0,41655.578933,2,KERNEL_READ,16
1620963,1620962,41655.578934,2,KERNEL_READ,16
1620964,0,41655.578943,2,KERNEL_READ,16
1620965,1620964,41655.578944,2,KERNEL_READ,16
1620966,0,41655.578953,2,KERNEL_READ,16
1620967,1620966,41655.578954,2,KERNEL_READ,16
1620968,0,41655.578963,2,KERNEL_READ,16
1620969,1620968,41655.578964,2,KERNEL_READ,16
1620970,0,41655.578973,2,KERNEL_READ,16
1620971,1620970,41655.578974,2,KERNEL_READ,16
1620972,0,41655.578983,2,KERNEL_READ,16
1620973,1620972,41655.578984,2,KERNEL_READ,16
1620974,0,41655.578993,2,KERNEL_READ,16
1620975,1620974,41655.578994,2,KERNEL_READ,16
1620976,0,41655.579003,2,KERNEL_READ,16
1620977,1620976,41655.579004,2,KERNEL_READ,16
1620978,0,41655.579013,2,KERNEL_READ,16
1620979,1620978,41655.579014,2,KERNEL_READ,16
1620980,0,41655.579023,2,KERNEL_READ,16
1620981,1620980,41655.579024,2,KERNEL_READ,16
1620982,0,41655.579033,2,KERNEL_READ,16
1620983,1620982,41655.579034,2,KERNEL_READ,16
1620984,0,41655.579043,2,KERNEL_READ,16
1620985,1620984,41655.579044,2,KERNEL_READ,16
1620986,0,41655.579053,2,KERNEL_READ,16
1620987,1620986,41655.579054,2,KERNEL_READ,16
1620988,0,41655.579063,2,KERNEL_READ,16
1620989,1620988,41655.579064,2,KERNEL_READ,16
1620990,0,41655.579073,2,KERNEL_READ,16
1620991,1620990,41655.579074,2,KERNEL_READ,16
1620992,0,41655.579083,2,KERNEL_READ,16
1620993,1620992,41655.579084,2,KERNEL_READ,16
1620994,0,41655.579093,2,KERNEL_READ,16
1620995,1620994,41655.579094,2,KERNEL_READ,16
1620996,0,41655.579103,2,KERNEL_READ,16
1620997,1620996,41655.579104,2,KERNEL_READ,16
1620998,0,41655.579113,2,KERNEL_READ,16
1620999,1620998,41655.579114,2,KERNEL_READ,16
1621000,0,41655.579123,2,KERNEL_READ,16
1621001,1621000,41655.579124,2,KERNEL_READ,16
1621002,0,41655.579133,2,KERNEL_READ,16
1621003,1621002,41655.579134,2,KERNEL_READ,16
1621004,0,41655.579143,2,KERNEL_READ,16
1621005,1621004,41655.579144,2,KERNEL_READ,16
1621006,0,41655.579153,2,KERNEL_READ,16
1621007,1621006,41655.579154,2,KERNEL_READ,16
1621008,0,41655.579163,2,KERNEL_READ,16
1621009,1621008,41655.579164,2,KERNEL_READ,16
1621010,0,41655.579173,2,KERNEL_READ,16
1621011,1621010,41655.579174,2,KERNEL_READ,16
1621012,0,41655.579183,2,KERNEL_READ,16
1621013,1621012,41655.579184,2,KERNEL_READ,16
1621014,0,41655.579193,2,KERNEL_READ,16
1621015,1621014,41655.579194,2,KERNEL_READ,16
1621016,0,41655.579203,2,KERNEL_READ,16
1621017,1621016,41655.579204,2,KERNEL_READ,16
1621018,0,41655.579213,2,KERNEL_READ,16
1621019,1621018,41655.579214,2,KERNEL_READ,16
1621020,0,41655.579223,2,KERNEL_READ,16
1621021,1621020,41655.579224,2,KERNEL_READ,16
1621022,0,41655.579233,2,KERNEL_READ,16
1621023,1621022,41655.579234,2,KERNEL_READ,16
1621024,0,41655.579243,2,KERNEL_READ,16
1621025,1621024,41655.579244,2,KERNEL_READ,16
1621026,0,41655.579253,2,KERNEL_READ,16
1621027,1621026,41655.579254,2,KERNEL_READ,16
1621028,0,41655.579263,2,KERNEL_READ,16
1621029,1621028,41655.579264,2,KERNEL_READ,16
1621030,0,41655.579273,2,KERNEL_READ,16
1621031,1621030,41655.579274,2,KERNEL_READ,16
1621032,0,41655.579283,2,KERNEL_READ,16
1621033,1621032,41655.579284,2,KERNEL_READ,16
1621034,0,41655.579293,2,KERNEL_READ,16
1621035,1621034,41655.579294,2,KERNEL_READ,16
1621036,0,41655.579303,2,KERNEL_READ,16
1621037,1621036,41655.579304,2,KERNEL_READ,16
1621038,0,41655.579313,2,KERNEL_READ,16
1621039,1621038,41655.579314,2,KERNEL_READ,16
1621040,0,41655.579323,2,KERNEL_READ,16
1621041,1621040,41655.579324,2,KERNEL_READ,16
1621042,0,41655.579333,2,KERNEL_READ,16
1621043,1621042,41655.579334,2,KERNEL_READ,16
1621044,0,41655.579343,2,KERNEL_READ,16
1621045,1621044,41655.579344,2,KERNEL_READ,16
1621046,0,41655.579353,2,KERNEL_READ,16
1621047,1621046,41655.579354,2,KERNEL_READ,16
1621048,0,41655.579363,2,KERNEL_READ,16
1621049,1621048,41655.579364,2,KERNEL_READ,16
1621050,0,41655.579373,2,KERNEL_READ,16
1621051,1621050,41655.579374,2,KERNEL_READ,16
1621052,0,41655.579383,2,KERNEL_READ,16
1621053,1621052,41655.579384,2,KERNEL_READ,16
1621054,0,41655.579393,2,KERNEL_READ,16
1621055,1621054,41655.579394,2,KERNEL_READ,16
1621056,0,41655.579403,2,KERNEL_READ,16
1621057,1621056,41655.579404,2,KERNEL_READ,16
1621058,0,41655.579413,2,KERNEL_READ,16
1621059,1621058,41655.579414,2,KERNEL_READ,16
1621060,0,41655.579423,2,KERNEL_READ,16
1621061,1621060,41655.579424,2,KERNEL_READ,16
1621062,0,41655.579433,2,KERNEL_READ,16
1621063,1621062,41655.579434,2,KERNEL_READ,16
1621064,0,41655.579443,2,KERNEL_READ,16
1621065,1621064,41655.579444,2,KERNEL_READ,16
1621066,0,41655.579453,2,KERNEL_READ,16
1621067,1621066,41655.579454,2,KERNEL_READ,16
1621068,0,41655.579463,2,KERNEL_READ,16
1621069,1621068,41655.579464,2,KERNEL_READ,16
1621070,0,41655.579473,2,KERNEL_READ,16
1621071,1621070,41655.579474,2,KERNEL_READ,16
1621072,0,41655.579483,2,KERNEL_READ,16
1621073,1621072,41655.579484,2,KERNEL_READ,16
1621074,0,41655.579493,2,KERNEL_READ,16
1621075,1621074,41655.579494,2,KERNEL_READ,16
1621076,0,41655.579526,2,KERNEL_READ,16
1621077,1621076,41655.579528,2,KERNEL_READ,16
1621078,0,41655.579543,2,KERNEL_READ,16
1621079,1621078,41655.579544,2,KERNEL_READ,16
1621080,0,41655.579576,2,KERNEL_READ,16
1621081,1621080,41655.579578,2,KERNEL_READ,16
1621082,0,41655.579593,2,KERNEL_READ,16
1621083,1621082,41655.579594,2,KERNEL_READ,16
1621084,0,41655.579603,2,KERNEL_READ,16
1621085,1621084,41655.579604,2,KERNEL_READ,16
1621086,0,41655.579613,2,KERNEL_READ,16
1621087,1621086,41655.579614,2,KERNEL_READ,16
1621088,0,41655.579623,2,KERNEL_READ,16
1621089,1621088,41655.579624,2,KERNEL_READ,16
1621090,0,41655.579633,2,KERNEL_READ,16
1621091,1621090,41655.579634,2,KERNEL_READ,16
1621092,0,41655.579643,2,KERNEL_READ,16
1621093,1621092,41655.579644,2,KERNEL_READ,16
1621094,0,41655.579653,2,KERNEL_READ,16
1621095,1621094,41655.579654,2,KERNEL_READ,16
1621096,0,41655.579663,2,KERNEL_READ,16
1621097,1621096,41655.579664,2,KERNEL_READ,16
1621098,0,41655.579673,2,KERNEL_READ,16
1621099,1621098,41655.579674,2,KERNEL_READ,16
1621100,0,41655.579683,2,KERNEL_READ,16
1621101,1621100,41655.579684,2,KERNEL_READ,16
1621102,0,41655.579693,2,KERNEL_READ,16
1621103,1621102,41655.579694,2,KERNEL_READ,16
1621104,0,41655.579703,2,KERNEL_READ,16
1621105,1621104,41655.579704,2,KERNEL_READ,16
1621106,0,41655.579713,2,KERNEL_READ,16
1621107,1621106,41655.579714,2,KERNEL_READ,16
1621108,0,41655.579723,2,KERNEL_READ,16
1621109,1621108,41655.579724,2,KERNEL_READ,16
1621110,0,41655.579733,2,KERNEL_READ,16
1621111,1621110,41655.579734,2,KERNEL_READ,16
1621112,0,41655.579743,2,KERNEL_READ,16
1621113,1621112,41655.579744,2,KERNEL_READ,16
1621114,0,41655.579753,2,KERNEL_READ,16
1621115,1621114,41655.579754,2,KERNEL_READ,16
1621116,0,41655.579763,2,KERNEL_READ,16
1621117,1621116,41655.579764,2,KERNEL_READ,16
1621118,0,41655.579773,2,KERNEL_READ,16
1621119,1621118,41655.579774,2,KERNEL_READ,16
1621120,0,41655.579783,2,KERNEL_READ,16
1621121,1621120,41655.579784,2,KERNEL_READ,16
1621122,0,41655.579793,2,KERNEL_READ,16
1621123,1621122,41655.579794,2,KERNEL_READ,16
1621124,0,41655.579803,2,KERNEL_READ,16
1621125,1621124,41655.579804,2,KERNEL_READ,16
1621126,0,41655.579813,2,KERNEL_READ,16
1621127,1621126,41655.579814,2,KERNEL_READ,16
1621128,0,41655.579823,2,KERNEL_READ,16
1621129,1621128,41655.579824,2,KERNEL_READ,16
1621130,0,41655.579833,2,KERNEL_READ,16
1621131,1621130,41655.579834,2,KERNEL_READ,16
1621132,0,41655.579843,2,KERNEL_READ,16
1621133,1621132,41655.579844,2,KERNEL_READ,16
1621134,0,41655.579853,2,KERNEL_READ,16
1621135,1621134,41655.579854,2,KERNEL_READ,16
1621136,0,41655.579886,2,KERNEL_READ,16
1621137,1621136,41655.579888,2,KERNEL_READ,16
1621138,0,41655.579903,2,KERNEL_READ,16
1621139,1621138,41655.579904,2,KERNEL_READ,16
1621140,0,41655.579936,2,KERNEL_READ,16
1621141,1621140,41655.579938,2,KERNEL_READ,16
1621142,0,41655.579953,2,KERNEL_READ,16
1621143,1621142,41655.579954,2,KERNEL_READ,16
1621144,0,41655.579963,2,KERNEL_READ,16
1621145,1621144,41655.579964,2,KERNEL_READ,16
1621146,0,41655.579973,2,KERNEL_READ,16
1621147,1621146,41655.579974,2,KERNEL_READ,16
1621148,0,41655.579983,2,KERNEL_READ,16
1621149,1621148,41655.579984,2,KERNEL_READ,16
1621150,0,41655.579993,2,KERNEL_READ,16
1621151,1621150,41655.579994,2,KERNEL_READ,16
1621152,0,41655.580003,2,KERNEL_READ,16
1621153,1621152,41655.580004,2,KERNEL_READ,16
1621154,0,41655.580013,2,KERNEL_READ,16
1621155,1621154,41655.580014,2,KERNEL_READ,16
1621156,0,41655.580023,2,KERNEL_READ,16
1621157,1621156,41655.580024,2,KERNEL_READ,16
1621158,0,41655.580033,2,KERNEL_READ,16
1621159,1621158,41655.580034,2,KERNEL_READ,16
1621160,0,41655.580043,2,KERNEL_READ,16
1621161,1621160,41655.580044,2,KERNEL_READ,16
1621162,0,41655.580053,2,KERNEL_READ,16
1621163,1621162,41655.580054,2,KERNEL_READ,16
1621164,0,41655.580063,2,KERNEL_READ,16
1621165,1621164,41655.580064,2,KERNEL_READ,16
1621166,0,41655.580073,2,KERNEL_READ,16
1621167,1621166,41655.580074,2,KERNEL_READ,16
1621168,0,41655.580083,2,KERNEL_READ,16
1621169,1621168,41655.580084,2,KERNEL_READ,16
1621170,0,41655.580093,2,KERNEL_READ,16
1621171,1621170,41655.580094,2,KERNEL_READ,16
1621172,0,41655.580103,2,KERNEL_READ,16
1621173,1621172,41655.580104,2,KERNEL_READ,16
1621174,0,41655.580113,2,KERNEL_READ,16
1621175,1621174,41655.580114,2,KERNEL_READ,16
1621176,0,41655.580123,2,KERNEL_READ,16
1621177,1621176,41655.580124,2,KERNEL_READ,16
1621178,0,41655.580133,2,KERNEL_READ,16
1621179,1621178,41655.580134,2,KERNEL_READ,16
1621180,0,41655.580143,2,KERNEL_READ,16
1621181,1621180,41655.580144,2,KERNEL_READ,16
1621182,0,41655.580153,2,KERNEL_READ,16
1621183,1621182,41655.580154,2,KERNEL_READ,16
1621184,0,41655.580163,2,KERNEL_READ,16
1621185,1621184,41655.580164,2,KERNEL_READ,16
1621186,0,41655.580173,2,KERNEL_READ,16
1621187,1621186,41655.580174,2,KERNEL_READ,16
1621188,0,41655.580183,2,KERNEL_READ,16
1621189,1621188,41655.580184,2,KERNEL_READ,16
1621190,0,41655.580193,2,KERNEL_READ,16
1621191,1621190,41655.580194,2,KERNEL_READ,16
1621192,0,41655.580203,2,KERNEL_READ,16
1621193,1621192,41655.580204,2,KERNEL_READ,16
1621194,0,41655.580213,2,KERNEL_READ,16
1621195,1621194,41655.580214,2,KERNEL_READ,16
1621196,0,41655.580246,2,KERNEL_READ,16
1621197,1621196,41655.580248,2,KERNEL_READ,16
1621198,0,41655.580263,2,KERNEL_READ,16
1621199,1621198,41655.580264,2,KERNEL_READ,16
1621200,0,41655.580296,2,KERNEL_READ,16
1621201,1621200,41655.580298,2,KERNEL_READ,16
1621202,0,41655.580313,2,KERNEL_READ,16
1621203,1621202,41655.580314,2,KERNEL_READ,16
1621204,0,41655.580323,2,KERNEL_READ,16
1621205,1621204,41655.580324,2,KERNEL_READ,16
1621206,0,41655.580333,2,KERNEL_READ,16
1621207,1621206,41655.580334,2,KERNEL_READ,16
1621208,0,41655.580343,2,KERNEL_READ,16
1621209,1621208,41655.580344,2,KERNEL_READ,16
1621210,0,41655.580353,2,KERNEL_READ,16
1621211,1621210,41655.580354,2,KERNEL_READ,16
1621212,0,41655.580363,2,KERNEL_READ,16
1621213,1621212,41655.580364,2,KERNEL_READ,16
1621214,0,41655.580373,2,KERNEL_READ,16
1621215,1621214,41655.580374,2,KERNEL_READ,16
1621216,0,41655.580383,2,KERNEL_READ,16
1621217,1621216,41655.580384,2,KERNEL_READ,16
1621218,0,41655.580393,2,KERNEL_READ,16
1621219,1621218,41655.580394,2,KERNEL_READ,16
1621220,0,41655.580403,2,KERNEL_READ,16
1621221,1621220,41655.580404,2,KERNEL_READ,16
1621222,0,41655.580413,2,KERNEL_READ,16
1621223,1621222,41655.580414,2,KERNEL_READ,16
1621224,0,41655.580423,2,KERNEL_READ,16
1621225,1621224,41655.580424,2,KERNEL_READ,16
1621226,0,41655.580433,2,KERNEL_READ,16
1621227,1621226,41655.580434,2,KERNEL_READ,16
1621228,0,41655.580443,2,KERNEL_READ,16
1621229,1621228,41655.580444,2,KERNEL_READ,16
1621230,0,41655.580453,2,KERNEL_READ,16
1621231,1621230,41655.580454,2,KERNEL_READ,16
1621232,0,41655.580463,2,KERNEL_READ,16
1621233,1621232,41655.580464,2,KERNEL_READ,16
1621234,0,41655.580473,2,KERNEL_READ,16
1621235,1621234,41655.580474,2,KERNEL_READ,16
1621236,0,41655.580483,2,KERNEL_READ,16
1621237,1621236,41655.580484,2,KERNEL_READ,16
1621238,0,41655.580493,2,KERNEL_READ,16
1621239,1621238,41655.580494,2,KERNEL_READ,16
1621240,0,41655.580503,2,KERNEL_READ,16
1621241,1621240,41655.580504,2,KERNEL_READ,16
1621242,0,41655.580513,2,KERNEL_READ,16
1621243,1621242,41655.580514,2,KERNEL_READ,16
1621244,0,41655.580523,2,KERNEL_READ,16
1621245,1621244,41655.580524,2,KERNEL_READ,16
1621246,0,41655.580533,2,KERNEL_READ,16
1621247,1621246,41655.580534,2,KERNEL_READ,16
1621248,0,41655.580543,2,KERNEL_READ,16
1621249,1621248,41655.580544,2,KERNEL_READ,16
1621250,0,41655.580553,2,KERNEL_READ,16
1621251,1621250,41655.580554,2,KERNEL_READ,16
1621252,0,41655.580563,2,KERNEL_READ,16
1621253,1621252,41655.580564,2,KERNEL_READ,16
1621254,0,41655.580573,2,KERNEL_READ,16
1621255,1621254,41655.580574,2,KERNEL_READ,16
1621256,0,41655.580606,2,KERNEL_READ,16
1621257,1621256,41655.580608,2,KERNEL_READ,16
1621258,0,41655.580623,2,KERNEL_READ,16
1621259,1621258,41655.580624,2,KERNEL_READ,16
1621260,0,41655.580656,2,KERNEL_READ,16
1621261,1621260,41655.580658,2,KERNEL_READ,16
1621262,0,41655.580673,2,KERNEL_READ,16
1621263,1621262,41655.580674,2,KERNEL_READ,16
1621264,0,41655.580683,2,KERNEL_READ,16
1621265,1621264,41655.580684,2,KERNEL_READ,16
1621266,0,41655.580693,2,KERNEL_READ,16
1621267,1621266,41655.580694,2,KERNEL_READ,16
1621268,0,41655.580703,2,KERNEL_READ,16
1621269,1621268,41655.580704,2,KERNEL_READ,16
1621270,0,41655.580713,2,KERNEL_READ,16
1621271,1621270,41655.580714,2,KERNEL_READ,16
1621272,0,41655.580723,2,KERNEL_READ,16
1621273,1621272,41655.580724,2,KERNEL_READ,16
1621274,0,41655.580733,2,KERNEL_READ,16
1621275,1621274,41655.580734,2,KERNEL_READ,16
1621276,0,41655.580743,2,KERNEL_READ,16
1621277,1621276,41655.580744,2,KERNEL_READ,16
1621278,0,41655.580753,2,KERNEL_READ,16
1621279,1621278,41655.580754,2,KERNEL_READ,16
1621280,0,41655.580763,2,KERNEL_READ,16
1621281,1621280,41655.580764,2,KERNEL_READ,16
1621282,0,41655.580773,2,KERNEL_READ,16
1621283,1621282,41655.580774,2,KERNEL_READ,16
1621284,0,41655.580783,2,KERNEL_READ,16
1621285,1621284,41655.580784,2,KERNEL_READ,16
1621286,0,41655.580793,2,KERNEL_READ,16
1621287,1621286,41655.580794,2,KERNEL_READ,16
1621288,0,41655.580803,2,KERNEL_READ,16
1621289,1621288,41655.580804,2,KERNEL_READ,16
1621290,0,41655.580813,2,KERNEL_READ,16
1621291,1621290,41655.580814,2,KERNEL_READ,16
1621292,0,41655.581349,2,KERNEL_READ,16
1621293,1621292,41655.581351,2,KERNEL_READ,16
1621294,0,41655.581486,2,KERNEL_READ,16
1621295,1621294,41655.581488,2,KERNEL_READ,16
1621296,0,41655.581499,2,KERNEL_READ,16
1621297,1621296,41655.581501,2,KERNEL_READ,16
1621298,0,41655.581513,2,KERNEL_READ,16
1621299,1621298,41655.581514,2,KERNEL_READ,16
1621300,0,41655.581526,2,KERNEL_READ,16
1621301,1621300,41655.581528,2,KERNEL_READ,16
1621302,0,41655.581539,2,KERNEL_READ,16
1621303,1621302,41655.581541,2,KERNEL_READ,16
1621304,0,41655.581553,2,KERNEL_READ,16
1621305,1621304,41655.581554,2,KERNEL_READ,16
1621306,0,41655.581566,2,KERNEL_READ,16
1621307,1621306,41655.581568,2,KERNEL_READ,16
1621308,0,41655.581579,2,KERNEL_READ,16
1621309,1621308,41655.581581,2,KERNEL_READ,16
1621310,0,41655.581593,2,KERNEL_READ,16
1621311,1621310,41655.581594,2,KERNEL_READ,16
1621312,0,41655.581606,2,KERNEL_READ,16
1621313,1621312,41655.581608,2,KERNEL_READ,16
1621314,0,41655.581619,2,KERNEL_READ,16
1621315,1621314,41655.581621,2,KERNEL_READ,16
1621316,0,41655.581633,2,KERNEL_READ,16
1621317,1621316,41655.581634,2,KERNEL_READ,16
1621318,0,41655.581646,2,KERNEL_READ,16
1621319,1621318,41655.581648,2,KERNEL_READ,16
1621320,0,41655.581659,2,KERNEL_READ,16
1621321,1621320,41655.581661,2,KERNEL_READ,16
1621322,0,41655.581673,2,KERNEL_READ,16
1621323,1621322,41655.581674,2,KERNEL_READ,16
1621324,0,41655.581686,2,KERNEL_READ,16
1621325,1621324,41655.581688,2,KERNEL_READ,16
1621326,0,41655.581699,2,KERNEL_READ,16
1621327,1621326,41655.581701,2,KERNEL_READ,16
1621328,0,41655.581713,2,KERNEL_READ,16
1621329,1621328,41655.581714,2,KERNEL_READ,16
1621330,0,41655.581726,2,KERNEL_READ,16
1621331,1621330,41655.581728,2,KERNEL_READ,16
1621332,0,41655.581739,2,KERNEL_READ,16
1621333,1621332,41655.581741,2,KERNEL_READ,16
1621334,0,41655.581753,2,KERNEL_READ,16
1621335,1621334,41655.581754,2,KERNEL_READ,16
1621336,0,41655.581766,2,KERNEL_READ,16
1621337,1621336,41655.581768,2,KERNEL_READ,16
1621338,0,41655.581779,2,KERNEL_READ,16
1621339,1621338,41655.581781,2,KERNEL_READ,16
1621340,0,41655.581793,2,KERNEL_READ,16
1621341,1621340,41655.581794,2,KERNEL_READ,16
1621342,0,41655.581806,2,KERNEL_READ,16
1621343,1621342,41655.581808,2,KERNEL_READ,16
1621344,0,41655.581819,2,KERNEL_READ,16
1621345,1621344,41655.581821,2,KERNEL_READ,16
1621346,0,41655.581833,2,KERNEL_READ,16
1621347,1621346,41655.581834,2,KERNEL_READ,16
1621348,0,41655.581846,2,KERNEL_READ,16
1621349,1621348,41655.581848,2,KERNEL_READ,16
1621350,0,41655.581859,2,KERNEL_READ,16
1621351,1621350,41655.581861,2,KERNEL_READ,16
1621352,0,41655.581873,2,KERNEL_READ,16
1621353,1621352,41655.581874,2,KERNEL_READ,16
1621354,0,41655.581886,2,KERNEL_READ,16
1621355,1621354,41655.581888,2,KERNEL_READ,16
1621356,0,41655.581899,2,KERNEL_READ,16
1621357,1621356,41655.581901,2,KERNEL_READ,16
1621358,0,41655.581913,2,KERNEL_READ,16
1621359,1621358,41655.581914,2,KERNEL_READ,16
1621360,0,41655.581926,2,KERNEL_READ,16
1621361,1621360,41655.581928,2,KERNEL_READ,16
1621362,0,41655.581939,2,KERNEL_READ,16
1621363,1621362,41655.581941,2,KERNEL_READ,16
1621364,0,41655.581953,2,KERNEL_READ,16
1621365,1621364,41655.581954,2,KERNEL_READ,16
1621366,0,41655.581966,2,KERNEL_READ,16
1621367,1621366,41655.581968,2,KERNEL_READ,16
1621368,0,41655.581979,2,KERNEL_READ,16
1621369,1621368,41655.581981,2,KERNEL_READ,16
1621370,0,41655.581993,2,KERNEL_READ,16
1621371,1621370,41655.581994,2,KERNEL_READ,16
1621372,0,41655.582006,2,KERNEL_READ,16
1621373,1621372,41655.582008,2,KERNEL_READ,16
1621374,0,41655.582043,2,KERNEL_READ,16
1621375,1621374,41655.582044,2,KERNEL_READ,16
1621376,0,41655.582059,2,KERNEL_READ,16
1621377,1621376,41655.582061,2,KERNEL_READ,16
1621378,0,41655.582093,2,KERNEL_READ,16
1621379,1621378,41655.582094,2,KERNEL_READ,16
1621380,0,41655.582113,2,KERNEL_READ,16
1621381,1621380,41655.582114,2,KERNEL_READ,16
1621382,0,41655.582126,2,KERNEL_READ,16
1621383,1621382,41655.582128,2,KERNEL_READ,16
1621384,0,41655.582139,2,KERNEL_READ,16
1621385,1621384,41655.582141,2,KERNEL_READ,16
1621386,0,41655.582153,2,KERNEL_READ,16
1621387,1621386,41655.582154,2,KERNEL_READ,16
1621388,0,41655.582166,2,KERNEL_READ,16
1621389,1621388,41655.582168,2,KERNEL_READ,16
1621390,0,41655.582179,2,KERNEL_READ,16
1621391,1621390,41655.582181,2,KERNEL_READ,16
1621392,0,41655.582193,2,KERNEL_READ,16
1621393,1621392,41655.582194,2,KERNEL_READ,16
1621394,0,41655.582206,2,KERNEL_READ,16
1621395,1621394,41655.582208,2,KERNEL_READ,16
1621396,0,41655.582219,2,KERNEL_READ,16
1621397,1621396,41655.582221,2,KERNEL_READ,16
1621398,0,41655.582233,2,KERNEL_READ,16
1621399,1621398,41655.582234,2,KERNEL_READ,16
1621400,0,41655.582246,2,KERNEL_READ,16
1621401,1621400,41655.582248,2,KERNEL_READ,16
1621402,0,41655.582259,2,KERNEL_READ,16
1621403,1621402,41655.582261,2,KERNEL_READ,16
1621404,0,41655.582273,2,KERNEL_READ,16
1621405,1621404,41655.582274,2,KERNEL_READ,16
1621406,0,41655.582286,2,KERNEL_READ,16
1621407,1621406,41655.582288,2,KERNEL_READ,16
1621408,0,41655.582299,2,KERNEL_READ,16
1621409,1621408,41655.582301,2,KERNEL_READ,16
1621410,0,41655.582313,2,KERNEL_READ,16
1621411,1621410,41655.582314,2,KERNEL_READ,16
1621412,0,41655.582326,2,KERNEL_READ,16
1621413,1621412,41655.582328,2,KERNEL_READ,16
1621414,0,41655.582339,2,KERNEL_READ,16
1621415,1621414,41655.582341,2,KERNEL_READ,16
1621416,0,41655.582353,2,KERNEL_READ,16
1621417,1621416,41655.582354,2,KERNEL_READ,16
1621418,0,41655.582366,2,KERNEL_READ,16
1621419,1621418,41655.582368,2,KERNEL_READ,16
1621420,0,41655.582379,2,KERNEL_READ,16
1621421,1621420,41655.582381,2,KERNEL_READ,16
1621422,0,41655.582393,2,KERNEL_READ,16
1621423,1621422,41655.582394,2,KERNEL_READ,16
1621424,0,41655.582406,2,KERNEL_READ,16
1621425,1621424,41655.582408,2,KERNEL_READ,16
1621426,0,41655.582419,2,KERNEL_READ,16
1621427,1621426,41655.582421,2,KERNEL_READ,16
1621428,0,41655.582433,2,KERNEL_READ,16
1621429,1621428,41655.582434,2,KERNEL_READ,16
1621430,0,41655.582446,2,KERNEL_READ,16
1621431,1621430,41655.582448,2,KERNEL_READ,16
1621432,0,41655.582459,2,KERNEL_READ,16
1621433,1621432,41655.582461,2,KERNEL_READ,16
1621434,0,41655.582493,2,KERNEL_READ,16
1621435,1621434,41655.582494,2,KERNEL_READ,16
1621436,0,41655.582513,2,KERNEL_READ,16
1621437,1621436,41655.582514,2,KERNEL_READ,16
1621438,0,41655.582546,2,KERNEL_READ,16
1621439,1621438,41655.582548,2,KERNEL_READ,16
1621440,0,41655.582566,2,KERNEL_READ,16
