backend,batch_size,batches,graphs,compute_mean_ms_per_graph,compute_p50_ms_per_graph,compute_p99_ms_per_graph,transfer_mean_ms_per_graph,e2e_mean_ms_per_graph,e2e_p50_ms_per_graph,e2e_p99_ms_per_graph,graph_mean_ms_per_graph,forward_mean_ms_per_graph,throughput_mean_graphs_per_s,throughput_p50_graphs_per_s,throughput_p99_graphs_per_s,nodes_per_s_mean
cpu_compile,1,8192,8192,1.0275206369628906,0.9108725,1.2649345200000004,0.0,1.0275206369628906,0.9108725,1.2649345200000004,0.11943038781738281,0.7880466979980468,1107.1437192085689,1097.8484914192727,1386.8432950287215,40809.884452845974
cpu_compile,2,4096,8192,0.48798452087402344,0.47520375,0.660156575,0.0,0.48798452087402344,0.47520375,0.660156575,0.0784285703125,0.35077895190429687,2071.188718991286,2104.3604980114724,2564.9297628716204,77017.25044031811
cpu_compile,4,2048,8192,0.2937794805908203,0.286035625,0.4045387299999999,0.0,0.2937794805908203,0.286035625,0.4045387299999999,0.05710656213378906,0.20610386474609374,3453.8748233131614,3496.0680208271424,4204.9266885136785,129190.21862584712
cpu_compile,8,1024,8192,0.21004205810546875,0.2008299375,0.423523695,0.0,0.21004205810546875,0.2008299375,0.423523695,0.05181881335449219,0.13241851135253907,4934.195742175087,4979.337308386919,6548.203142762452,185757.49844346748
cpu_compile,16,512,8192,0.27766754187011716,0.23745546875,0.7462385818749993,0.0,0.27766754187011716,0.23745546875,0.7462385818749993,0.03523522778320313,0.1406050399169922,3953.84452881463,4211.317489630925,5128.151985841857,149801.68548616848
cpu_compile,64,128,8192,0.09169678918457032,0.0893700703125,0.16326749546875,0.0,0.09169678918457032,0.0893700703125,0.16326749546875,0.029520471435546876,0.045959799560546875,11125.642788929144,11189.429281708966,13734.868797621879,422911.29581710487
cpu_eager,1,8192,8192,1.51652930078125,1.4971014999999999,2.0152494100000005,0.0,1.51652930078125,1.4971014999999999,2.0152494100000005,0.13519907446289062,1.2636358461914063,665.8960414294528,667.9573833175045,789.0214236237359,24663.257692132305
cpu_eager,2,4096,8192,0.9223622218017579,0.8974132499999999,1.2099897500000003,0.0,0.9223622218017579,0.8974132499999999,1.2099897500000003,0.11612937145996094,0.7370375007324219,1096.6285347171577,1114.3138453243068,1306.817740258869,40691.60601888537
cpu_eager,4,2048,8192,0.5724341435546875,0.562765375,0.7729855799999998,0.0,0.5724341435546875,0.562765375,0.7729855799999998,0.09889607556152344,0.43436192578125,1783.2230475867061,1776.9394591238045,2338.1664760819604,66841.07578256863
cpu_eager,8,1024,8192,1.8585469600830078,0.3903759375,42.90026994375,0.0,1.8585469600830078,0.3903759375,42.90026994375,0.08144706237792969,1.6689005502929688,2394.149080831822,2561.633348818159,3594.505865995607,90381.20002293933
cpu_eager,16,512,8192,1.345184145263672,0.333484125,19.26767519812499,0.0,1.345184145263672,0.333484125,19.26767519812499,0.05663801721191406,1.0622357514648437,2622.829366870201,2998.652065623098,4364.06673270286,99498.90027372226
cpu_eager,64,128,8192,0.2110573897705078,0.1860136484375,0.6666867735937501,0.0,0.2110573897705078,0.1860136484375,0.6666867735937501,0.04611789892578125,0.13896532849121093,5487.13766810686,5375.951363695349,8673.487184402056,207894.591447706
gpu_compile,1,8192,8192,1.2322048374080623,1.1069439947605133,1.2212944188714028,0.07615606249760276,1.308360899905665,1.1826880108565092,1.3071392203122385,0.28344762181404803,0.7160040591843426,842.6659766956756,845.531527182553,858.8531742434506,32111.27288639363
gpu_compile,2,4096,8192,0.5608645664378855,0.5605759881436825,0.5718567993491888,0.03805456642066929,0.5989191328585548,0.598527998663485,0.6097680065780878,0.14992173466816894,0.29675750414753566,1669.7373461923887,1670.7656153647001,1688.8263165363153,63640.241485503866
gpu_compile,4,2048,8192,0.2806925000695628,0.28032001107931137,0.28813743982464074,0.019248605468419555,0.29994110553798237,0.299595998134464,0.3080324788577855,0.07477151568673435,0.1486996525345603,3334.2552716663663,3337.828296787655,3377.5677702687094,127065.96107443722
gpu_compile,8,1024,8192,0.1416264257986768,0.14131200220435858,0.14539880115538836,0.010107609375609172,0.15173403517428596,0.15145199932157993,0.15555612170137464,0.03749106259419932,0.07549103906785604,6591.025749978351,6602.752056621501,6688.041681028967,251186.44918746199
gpu_compile,16,512,8192,0.07131703909362841,0.07116799941286445,0.07303542163223029,0.005296406255183683,0.07661344534881209,0.07644099823664874,0.07832472092472016,0.018854543050110806,0.03801312887662789,13053.873390312585,13081.985102748997,13279.39447904741,497700.39359739976
