backend,count,compute_mean_ms,compute_p50_ms,compute_p99_ms,transfer_mean_ms,e2e_mean_ms,e2e_p50_ms,e2e_p99_ms,graph_mean_ms,forward_mean_ms
cpu_eager,2048,1.5156100576171876,1.4994285,1.9845157899999997,0.0,1.5156100576171876,1.4994285,1.9845157899999997,0.12424626513671876,1.3072302133789062
cpu_compile,2048,0.9584239365234375,0.9535454999999999,1.23019636,0.0,0.9584239365234375,0.9535454999999999,1.23019636,0.1242278876953125,0.743872498046875
gpu_eager,2048,1.5994624631966872,1.594144031405449,1.7121075393259524,0.0698280000469822,1.6692904632436694,1.6636160416528583,1.7827545319497584,0.28414420373155735,1.2101598704466596
gpu_compile,2048,0.9995085640912293,0.9912320077419281,1.075583691447973,0.07539899999392219,1.0749075640851515,1.0666719991713762,1.151680347956717,0.2864900321146706,0.6042394230898935
